"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"EDRY","EuroDry Ltd.","7.1499","16116804.087","n/a","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/edry",
"ESEA","Euroseas Ltd.","1.51","17023930.26","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/esea",
"GSM","Ferroglobe PLC","8.03","1380973149.93","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/gsm",
"FWP","Forward Pharma A/S","3.18","36520026.3","11484285","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/fwp",
"GLPG","Galapagos NV","95.35","842761177.45","8838607","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/glpg",
"GRMN","Garmin Ltd.","67.92","12823120630.56","n/a","2000","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/grmn",
"GBLI","Global Indemnity Limited","38.45","546598432.8","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/gbli",
"GBLIL","Global Indemnity Limited","25.99","0","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/gblil",
"GBLIZ","Global Indemnity Limited","25.7","0","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/gbliz",
"GLBS","Globus Maritime Limited","0.3926","12568683.4442","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/glbs",
"GRFS","Grifols, S.A.","20.14","2910991432.98","144537807","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/grfs",
"GWPH","GW Pharmaceuticals Plc","141.94","3763567062.18","26515197","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/gwph",
"HZNP","Horizon Pharma plc","20.6","3432572602.8","n/a","2011","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/hznp",
"ICLR","ICON plc","143.99","7822669857.31","n/a","1998","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/iclr",
"IFRX","InflaRx N.V.","33.05","848132405","n/a","2017","n/a","n/a","https://www.nasdaq.com/symbol/ifrx",
"ITRM","Iterum Therapeutics plc","9.4","133098576.2","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/itrm",
"JAZZ","Jazz Pharmaceuticals plc","166.78","10075037703.44","n/a","2007","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/jazz",
"KALV","KalVista Pharmaceuticals, Inc.","17.54","220637712.18","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/kalv",
"LBTYA","Liberty Global plc","26.64","20506306286.88","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/lbtya",
"LBTYB","Liberty Global plc","26.9","20706442909.8","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/lbtyb",
"LBTYK","Liberty Global plc","25.7","19782735419.4","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/lbtyk",
"LIVN","LivaNova PLC","124.63","6056013108.31","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/livn",
"MTLS","Materialise NV","14.55","195702883.5","13450370","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mtls",
"MRUS","Merus N.V.","19.28","436360384","n/a","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mrus",
"MTP","Midatech Pharma PLC","0.7208","2105033.6904","2920413","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mtp",
"MIME","Mimecast Limited","42.01","2508410714.48","n/a","2015","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mime",
"MOR","MorphoSys AG","27.41","279736811.68","10205648","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mor",
"MYL","Mylan N.V.","38.24","19715291792.96","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/myl",
"NBRV","Nabriva Therapeutics plc","2.69","178842387.71","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/nbrv",
"NMRD","Nemaura Medical Inc.","2.2016","451328000","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/nmrd",
"NEON","Neonode Inc.","0.32","18750240.96","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/neon",
"NITE","Nightstar Therapeutics plc","24.8","158689173.6","6398757","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/nite",
"NVCR","NovoCure Limited","47.2","4385000832","n/a","2015","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/nvcr",
"NCNA","NuCana plc","24.09","215491048.41","8945249","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ncna",
"NXPI","NXP Semiconductors N.V.","94.02","32374609023.42","n/a","2010","Technology","Semiconductors","https://www.nasdaq.com/symbol/nxpi",
"OASM","Oasmia Pharmaceutical AB","2.2272","1457455.1808","654389","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/oasm",
"OBSV","ObsEva SA","13.59","582618357.72","n/a","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/obsv",
"OHGI","One Horizon Group, Inc.","0.2337","13725206.1414","n/a","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ohgi",
"OPRA","Opera Limited","11.37","109152000","9600000","2018","n/a","n/a","https://www.nasdaq.com/symbol/opra",
"OXFD","Oxford Immunotec Global PLC","15.03","390293283.51","n/a","2013","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/oxfd",
"PIRS","Pieris Pharmaceuticals, Inc.","5.27","284762811.03","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/pirs",
"PLYA","Playa Hotels & Resorts N.V.","9.95","1298265980.35","n/a","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/plya",
"LENS","Presbia PLC","1.78","30610934.12","n/a","2015","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/lens",
"PRQR","ProQR Therapeutics N.V.","15.8","504567248.8","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/prqr",
"PXS","Pyxis Tankers Inc.","0.7908","16510237.7844","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/pxs",
"QGEN","Qiagen N.V.","38.11","8652341960","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/qgen",
"QTNT","Quotient Limited","7.1","354641293.8","n/a","2014","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/qtnt",
"GOLD","Randgold Resources Limited","62.49","2413646004.84","38624516","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/gold",
"RYAAY","Ryanair Holdings plc","95.92","9671208529.84","100825777","1997","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/ryaay",
"GCVRZ","Sanofi","0.531","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/gcvrz",
"STX","Seagate Technology PLC","49.8","14301799105.8","n/a","2002","Technology","Electronic Components","https://www.nasdaq.com/symbol/stx",
"SHIP","Seanergy Maritime Holdings Corp","0.885","33801112.98","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/ship",
"SHIPW","Seanergy Maritime Holdings Corp","0.1101","0","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/shipw",
"SHPG","Shire plc","166.29","11355851642.76","68289444","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/shpg",
"SBLK","Star Bulk Carriers Corp.","12.03","771844848.12","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/sblk",
"SBLKZ","Star Bulk Carriers Corp.","25.6","0","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/sblkz",
"GASS","StealthGas, Inc.","3.55","141504998.65","n/a","2005","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/gass",
"STLR","Stellar Acquisition III Inc.","10.5","29583624","n/a","2016","Technology","EDP Services","https://www.nasdaq.com/symbol/stlr",
"STLRU","Stellar Acquisition III Inc.","10.55","0","n/a","2016","Technology","EDP Services","https://www.nasdaq.com/symbol/stlru",
"STLRW","Stellar Acquisition III Inc.","0.18","0","n/a","2016","Technology","EDP Services","https://www.nasdaq.com/symbol/stlrw",
"SMMT","Summit Therapeutics plc","2.2","13777416.4","6262462","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/smmt",
"TLND","Talend S.A.","67.15","1853733163.25","27605855","2016","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/tlnd",
"TOPS","TOP Ships Inc.","0.9089","15427320.4913","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/tops",
"TRMD","TORM plc","6.49","479611000","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/trmd",
"TRIB","Trinity Biotech plc","3.76","90072962","23955575","1992","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/trib",
"TRVG","trivago N.V.","4.51","139788902.22","30995322","2016","Technology","EDP Services","https://www.nasdaq.com/symbol/trvg",
"TWLV","Twelve Seas Investment Company","9.59","256810610","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/twlv",
"TWLVR","Twelve Seas Investment Company","0.4","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/twlvr",
"TWLVU","Twelve Seas Investment Company","10.32","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/twlvu",
"TWLVW","Twelve Seas Investment Company","0.33","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/twlvw",
"QURE","uniQure N.V.","39.61","1471134333.58","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/qure",
"VEON","VEON Ltd.","2.84","4212210320.32","1483172648","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/veon",
"VRNA","Verona Pharma plc","12.95","118914566.4","9182592","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vrna",
"VVPR","VivoPower International PLC","1.68","22776391.68","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/vvpr",
"VOD","Vodafone Group Plc","21.45","10183415556.6","474751308","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/vod",
"WLTW","Willis Towers Watson Public Limited Company","148.41","19407504760.02","n/a","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/wltw",
"WMGI","Wright Medical Group N.V.","27.66","2951103043.44","n/a","2011","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/wmgi",
"WMGIZ","Wright Medical Group N.V.","1.365","0","n/a","n/a","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/wmgiz",
"YNDX","Yandex N.V.","30.14","9898048034.6","n/a","2011","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/yndx",
"ZEAL","Zealand Pharma A/S","16.06","57545870.8","3583180","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/zeal",
